customer_id,month,usage_hours,sessions,feature_adoption_pct,api_calls
CUST-102268,2026-05,71.4,21,35.6,635
CUST-102268,2026-06,93.6,13,51.6,892
CUST-102268,2026-07,86.4,18,64.2,1036
CUST-102268,2026-08,65.4,1,69.3,631
CUST-102269,2026-03,400.7,58,46.8,4305
CUST-102269,2026-04,383.0,56,56.2,3758
CUST-102269,2026-05,466.6,74,43.3,5423
CUST-102269,2026-06,409.9,58,58.4,3427
CUST-102269,2026-07,419.8,53,59.5,3749
CUST-102269,2026-08,414.1,59,41.5,3293
CUST-102270,2026-03,71.7,15,53.0,623
CUST-102270,2026-04,73.9,14,67.2,696
CUST-102270,2026-05,61.0,1,46.0,478
CUST-102270,2026-06,56.0,2,54.5,657
CUST-102270,2026-07,50.3,9,34.7,431
CUST-102270,2026-08,44.0,12,21.0,418
CUST-102271,2026-03,189.3,26,59.6,1466
CUST-102271,2026-04,204.1,26,70.0,1991
CUST-102271,2026-05,173.3,25,46.2,1847
CUST-102271,2026-06,161.4,28,43.9,1471
CUST-102271,2026-07,174.7,18,72.4,2015
CUST-102271,2026-08,185.6,26,46.6,2049
CUST-102272,2026-03,80.5,5,70.0,841
CUST-102272,2026-04,76.6,12,84.7,723
CUST-102272,2026-05,72.6,6,69.4,672
CUST-102272,2026-06,72.4,4,46.0,642
CUST-102272,2026-07,72.1,12,52.4,717
CUST-102272,2026-08,51.7,3,54.0,497
CUST-102273,2026-03,86.4,14,62.5,851
CUST-102273,2026-04,77.4,15,43.2,728
CUST-102273,2026-05,77.9,13,56.4,701
CUST-102273,2026-06,94.6,6,56.2,947
CUST-102273,2026-07,79.2,7,69.8,777
CUST-102273,2026-08,71.8,3,60.7,672
CUST-102274,2026-03,175.7,25,42.6,1716
CUST-102274,2026-04,192.1,31,51.7,946
CUST-102274,2026-05,158.7,25,43.9,1677
CUST-102274,2026-06,193.3,25,39.2,2178
CUST-102274,2026-07,208.8,29,48.7,2126
CUST-102274,2026-08,144.3,20,44.2,1160
CUST-102275,2026-03,187.2,30,58.6,1776
CUST-102275,2026-04,178.2,32,64.8,1902
CUST-102275,2026-05,165.5,25,59.7,1198
CUST-102275,2026-06,186.6,28,51.5,1786
CUST-102275,2026-07,193.9,21,68.4,1994
CUST-102275,2026-08,169.0,20,62.9,1536
CUST-102276,2026-03,186.4,25,35.6,1633
CUST-102276,2026-04,178.3,23,67.5,1653
CUST-102276,2026-05,179.9,21,40.2,1790
CUST-102276,2026-06,182.0,29,55.6,1985
CUST-102276,2026-07,191.5,23,48.9,1952
CUST-102276,2026-08,194.4,24,28.5,2656
CUST-102277,2026-03,154.4,25,41.0,1451
CUST-102277,2026-04,187.9,32,59.4,1723
CUST-102277,2026-05,130.4,27,38.1,1530
CUST-102277,2026-06,133.6,12,31.7,1620
CUST-102277,2026-07,128.9,18,32.0,1333
CUST-102277,2026-08,95.4,21,50.5,709
CUST-102278,2026-03,800.0,114,48.3,6973
CUST-102278,2026-04,821.0,124,57.6,8729
CUST-102278,2026-05,874.7,120,55.4,5456
CUST-102278,2026-06,888.1,128,35.6,8727
CUST-102278,2026-07,924.5,128,61.2,8512
CUST-102278,2026-08,981.5,144,47.8,9660
CUST-102279,2026-03,190.1,19,53.2,1920
CUST-102279,2026-04,172.9,23,53.7,1350
CUST-102279,2026-05,175.3,25,33.4,1292
CUST-102279,2026-06,129.7,18,53.4,1600
CUST-102279,2026-07,91.3,12,71.6,701
CUST-102279,2026-08,95.6,19,56.4,533
CUST-102280,2026-03,398.1,53,50.2,4918
CUST-102280,2026-04,321.0,40,49.7,2137
CUST-102280,2026-05,300.3,40,41.1,2731
CUST-102280,2026-06,227.6,33,35.6,1619
CUST-102280,2026-07,261.9,40,25.7,4019
CUST-102280,2026-08,249.0,36,55.3,2747
CUST-102281,2026-03,344.3,44,88.5,3675
CUST-102281,2026-04,446.7,72,68.4,4523
CUST-102281,2026-05,382.5,51,44.9,3717
CUST-102281,2026-06,386.2,51,55.1,4056
CUST-102281,2026-07,348.6,49,48.2,4146
CUST-102281,2026-08,368.0,54,58.9,3401
CUST-102282,2026-03,171.9,24,36.2,1473
CUST-102282,2026-04,178.4,31,70.6,1702
CUST-102282,2026-05,216.9,28,55.2,1913
CUST-102282,2026-06,184.6,32,54.2,1053
CUST-102282,2026-07,184.8,25,62.4,1486
CUST-102282,2026-08,170.1,23,65.6,1915
CUST-102283,2026-03,90.6,12,52.8,820
CUST-102283,2026-04,74.9,13,64.1,450
CUST-102283,2026-05,78.1,17,78.9,627
CUST-102283,2026-06,86.0,11,58.0,594
CUST-102283,2026-07,75.7,12,77.8,823
CUST-102283,2026-08,71.6,11,78.7,474
CUST-102284,2026-03,173.9,24,39.8,1418
CUST-102284,2026-04,171.4,21,57.4,1874
CUST-102284,2026-05,222.5,29,57.6,1394
CUST-102284,2026-06,174.2,29,63.6,1825
CUST-102284,2026-07,164.1,23,66.7,1251
CUST-102284,2026-08,194.7,24,72.7,1264
CUST-102285,2026-03,187.8,19,45.9,1389
CUST-102285,2026-04,171.9,27,37.4,1717
CUST-102285,2026-05,140.4,17,48.4,1472
CUST-102285,2026-06,151.4,19,45.1,1553
CUST-102285,2026-07,146.5,25,40.3,1427
CUST-102285,2026-08,124.9,13,37.8,1496
CUST-102286,2026-03,83.2,2,32.6,1135
CUST-102286,2026-04,71.9,13,77.7,420
CUST-102286,2026-05,49.6,8,51.2,554
CUST-102286,2026-06,48.2,4,45.2,487
CUST-102286,2026-07,46.6,6,59.0,364
CUST-102286,2026-08,46.0,4,56.0,420
CUST-102287,2026-03,996.6,142,46.8,9955
CUST-102287,2026-04,853.3,126,36.6,7030
CUST-102287,2026-05,926.8,126,43.3,7592
CUST-102287,2026-06,935.4,126,62.2,8644
CUST-102287,2026-07,504.9,72,54.1,4037
CUST-102287,2026-08,596.9,82,49.8,4518
CUST-102288,2026-03,158.9,23,33.9,1205
CUST-102288,2026-04,195.2,26,60.7,2067
CUST-102288,2026-05,174.8,24,58.4,1514
CUST-102288,2026-06,185.8,23,61.0,2241
CUST-102288,2026-07,203.2,31,71.6,2236
CUST-102288,2026-08,184.4,24,48.3,1663
CUST-102289,2026-03,362.4,56,47.9,2940
CUST-102289,2026-04,417.8,54,65.2,4146
CUST-102289,2026-05,340.3,50,48.8,3808
CUST-102289,2026-06,393.7,57,59.6,2377
CUST-102289,2026-07,393.1,53,49.9,4839
CUST-102289,2026-08,402.4,53,45.7,3213
CUST-102290,2026-03,81.8,10,66.6,930
CUST-102290,2026-04,67.6,1,46.4,635
CUST-102290,2026-05,80.6,10,46.1,841
CUST-102290,2026-06,71.4,6,62.3,477
CUST-102290,2026-07,70.2,7,24.1,630
CUST-102290,2026-08,79.4,9,65.0,952
CUST-102291,2026-03,81.4,16,54.3,1130
CUST-102291,2026-04,68.5,8,65.4,495
CUST-102291,2026-05,62.7,6,69.3,664
CUST-102291,2026-06,54.3,9,39.1,522
CUST-102291,2026-07,50.4,7,40.2,448
CUST-102291,2026-08,46.1,2,51.9,473
CUST-102292,2026-03,71.4,10,56.2,520
CUST-102292,2026-04,79.9,6,47.0,968
CUST-102292,2026-05,75.1,8,36.3,581
CUST-102292,2026-06,89.5,14,61.5,900
CUST-102292,2026-07,77.8,10,47.6,728
CUST-102292,2026-08,78.3,4,50.8,572
CUST-102293,2026-03,194.2,28,51.1,2023
CUST-102293,2026-04,168.8,21,54.8,1347
CUST-102293,2026-05,162.9,21,48.2,1402
CUST-102293,2026-06,118.1,18,51.0,1028
CUST-102293,2026-07,154.8,20,49.4,1733
CUST-102293,2026-08,120.4,8,39.6,974
CUST-102294,2026-03,353.2,57,34.7,2869
CUST-102294,2026-04,429.4,62,55.4,4428
CUST-102294,2026-05,389.6,48,47.3,3926
CUST-102294,2026-06,355.6,45,49.9,2014
CUST-102294,2026-07,349.5,52,32.8,3140
CUST-102294,2026-08,392.9,55,62.9,2990
CUST-102295,2026-03,329.1,39,70.9,2423
CUST-102295,2026-04,420.8,65,57.2,4470
CUST-102295,2026-05,363.6,47,50.5,4233
CUST-102295,2026-06,391.9,59,53.3,5397
CUST-102295,2026-07,471.4,74,51.1,2194
CUST-102295,2026-08,299.4,48,62.0,2491
CUST-102296,2026-03,317.5,41,49.5,2634
CUST-102296,2026-04,406.0,53,60.9,2030
CUST-102296,2026-05,338.7,54,75.0,3719
CUST-102296,2026-06,292.5,48,58.8,3039
CUST-102296,2026-07,475.9,74,51.2,3869
CUST-102296,2026-08,397.8,60,57.5,3307
CUST-102297,2026-03,79.8,12,63.2,785
CUST-102297,2026-04,78.0,1,47.0,622
CUST-102297,2026-05,95.4,12,71.6,890
CUST-102297,2026-06,72.5,8,70.1,640
CUST-102297,2026-07,80.5,10,67.6,649
CUST-102297,2026-08,94.9,11,47.4,517
CUST-102298,2026-03,355.2,56,65.3,2895
CUST-102298,2026-04,423.3,62,41.8,3460
CUST-102298,2026-05,353.9,47,59.9,2844
CUST-102298,2026-06,319.1,42,78.5,3056
CUST-102298,2026-07,292.9,38,51.3,2114
CUST-102298,2026-08,281.5,35,61.4,1892
CUST-102299,2026-03,71.2,8,50.6,646
CUST-102299,2026-04,60.9,10,55.3,586
CUST-102299,2026-05,67.0,10,61.5,739
CUST-102299,2026-06,51.0,4,52.9,614
CUST-102299,2026-07,54.3,3,49.6,347
CUST-102299,2026-08,45.5,1,36.6,475
CUST-102300,2026-03,341.4,49,51.5,4789
CUST-102300,2026-04,387.9,63,25.5,3032
CUST-102300,2026-05,345.4,46,47.2,2334
CUST-102300,2026-06,407.0,64,49.7,3285
CUST-102300,2026-07,432.6,61,66.9,3747
CUST-102300,2026-08,466.7,65,51.3,2666
CUST-102301,2026-03,213.4,28,35.8,1177
CUST-102301,2026-04,193.4,18,44.1,1833
CUST-102301,2026-05,187.5,23,60.0,1939
CUST-102301,2026-06,155.3,18,60.7,1356
CUST-102301,2026-07,152.8,27,61.5,1756
CUST-102301,2026-08,127.6,14,76.0,1067
CUST-102302,2026-03,188.0,29,63.3,1996
CUST-102302,2026-04,190.2,22,69.0,2203
CUST-102302,2026-05,169.9,26,62.6,1482
CUST-102302,2026-06,140.4,16,72.2,1487
CUST-102302,2026-07,141.4,19,57.2,1498
CUST-102302,2026-08,131.6,22,39.2,1079
CUST-102303,2026-03,382.5,52,52.6,3308
CUST-102303,2026-04,352.8,47,48.7,2147
CUST-102303,2026-05,424.8,57,53.1,3585
CUST-102303,2026-06,441.2,60,68.2,3609
CUST-102303,2026-07,333.9,47,70.7,2214
CUST-102303,2026-08,397.9,57,50.5,2971
CUST-102304,2026-03,166.9,18,39.9,1789
CUST-102304,2026-04,163.4,19,50.7,1427
CUST-102304,2026-05,132.7,16,69.2,1240
CUST-102304,2026-06,100.8,14,61.1,775
CUST-102304,2026-07,127.8,10,54.8,1234
CUST-102304,2026-08,87.6,8,45.7,487
CUST-102305,2026-03,179.5,29,62.1,1306
CUST-102305,2026-04,168.3,23,53.3,1383
CUST-102305,2026-05,163.1,23,72.3,1329
CUST-102305,2026-06,179.2,29,62.8,2212
CUST-102305,2026-07,190.0,32,44.1,1806
CUST-102305,2026-08,190.9,29,48.1,1078
CUST-102306,2026-03,421.1,65,24.5,3405
CUST-102306,2026-04,388.3,52,60.2,4375
CUST-102306,2026-05,331.9,41,54.0,2314
CUST-102306,2026-06,298.8,42,34.7,2643
CUST-102306,2026-07,312.7,40,46.2,3615
CUST-102306,2026-08,228.1,31,38.5,2571
CUST-102307,2026-03,160.4,26,34.1,1760
CUST-102307,2026-04,165.8,21,58.4,1861
CUST-102307,2026-05,147.6,15,46.5,958
CUST-102307,2026-06,134.8,19,58.0,1553
CUST-102307,2026-07,125.0,17,34.5,1106
CUST-102307,2026-08,90.5,10,47.0,878
CUST-102308,2026-03,181.8,22,61.1,2116
CUST-102308,2026-04,173.0,24,67.1,1893
CUST-102308,2026-05,144.5,25,47.1,1085
CUST-102308,2026-06,105.2,22,49.3,678
CUST-102308,2026-07,118.0,19,41.9,871
CUST-102308,2026-08,110.9,14,54.7,1007
CUST-102309,2026-03,827.4,109,31.5,9522
CUST-102309,2026-04,847.2,122,49.9,4993
CUST-102309,2026-05,859.4,122,44.7,5465
CUST-102309,2026-06,958.1,133,63.1,8153
CUST-102309,2026-07,834.4,118,40.0,8435
CUST-102309,2026-08,698.4,99,42.4,4801
CUST-102310,2026-03,212.1,30,57.0,2112
CUST-102310,2026-04,161.1,25,65.6,1721
CUST-102310,2026-05,175.7,30,47.3,1320
CUST-102310,2026-06,196.3,28,62.3,1540
CUST-102310,2026-07,174.6,21,47.2,1704
CUST-102310,2026-08,178.0,25,46.2,1593
CUST-102311,2026-03,193.3,30,76.2,2103
CUST-102311,2026-04,153.9,18,30.2,675
CUST-102311,2026-05,145.5,24,35.8,1247
CUST-102311,2026-06,150.1,18,45.1,1410
CUST-102311,2026-07,121.3,22,54.0,795
CUST-102311,2026-08,87.3,15,26.4,675
CUST-102312,2026-03,83.0,15,61.5,786
CUST-102312,2026-04,77.8,12,48.4,945
CUST-102312,2026-05,74.6,7,46.8,667
CUST-102312,2026-06,59.9,10,41.9,608
CUST-102312,2026-07,54.0,8,40.1,641
CUST-102312,2026-08,48.6,9,35.3,447
CUST-102313,2026-03,158.3,25,43.8,1717
CUST-102313,2026-04,150.2,18,64.8,1265
CUST-102313,2026-05,194.6,27,50.4,1557
CUST-102313,2026-06,198.3,32,55.9,1784
CUST-102313,2026-07,199.2,27,38.9,1606
CUST-102313,2026-08,174.9,23,73.9,1585
CUST-102314,2026-03,211.3,27,28.8,1921
CUST-102314,2026-04,195.6,22,58.1,1859
CUST-102314,2026-05,179.0,24,51.0,1281
CUST-102314,2026-06,192.1,26,50.6,1599
CUST-102314,2026-07,197.2,28,49.5,1048
CUST-102314,2026-08,171.2,26,54.8,1625
CUST-102315,2026-03,86.5,11,47.2,1006
CUST-102315,2026-04,77.6,10,76.9,807
CUST-102315,2026-05,79.5,14,51.3,597
CUST-102315,2026-06,76.9,14,57.2,889
CUST-102315,2026-07,81.2,13,57.1,601
CUST-102315,2026-08,62.2,7,56.2,626
CUST-102316,2026-03,866.2,128,57.0,5038
CUST-102316,2026-04,832.8,118,46.0,6240
CUST-102316,2026-05,909.0,128,56.6,8198
CUST-102316,2026-06,1114.6,159,68.5,6837
CUST-102316,2026-07,875.0,119,58.9,7310
CUST-102316,2026-08,780.0,118,60.7,5028
CUST-102317,2026-03,189.8,28,60.8,1726
CUST-102317,2026-04,166.3,21,49.1,1305
CUST-102317,2026-05,162.3,27,57.3,1272
CUST-102317,2026-06,139.3,22,40.0,1179
CUST-102317,2026-07,133.8,25,31.7,864
CUST-102317,2026-08,94.2,12,49.3,1027
CUST-102318,2026-03,379.2,56,55.8,2190
CUST-102318,2026-04,357.2,54,61.0,3109
CUST-102318,2026-05,262.5,38,37.0,2546
CUST-102318,2026-06,283.4,41,65.7,2540
CUST-102318,2026-07,237.3,25,47.1,2382
CUST-102318,2026-08,246.5,36,43.2,1358
CUST-102319,2026-03,177.4,25,54.5,1541
CUST-102319,2026-04,165.5,30,56.1,1787
CUST-102319,2026-05,171.0,21,60.8,1317
CUST-102319,2026-06,205.6,31,57.1,2574
CUST-102319,2026-07,175.9,28,84.0,1390
CUST-102319,2026-08,206.5,24,55.7,1645
CUST-102320,2026-03,70.1,21,53.0,766
CUST-102320,2026-04,92.9,14,56.4,888
CUST-102320,2026-05,74.0,11,58.2,473
CUST-102320,2026-06,70.6,6,73.1,469
CUST-102320,2026-07,81.6,9,38.6,734
CUST-102320,2026-08,88.9,12,54.0,715
CUST-102321,2026-03,170.8,24,36.5,1454
CUST-102321,2026-04,147.3,20,68.7,1741
CUST-102321,2026-05,121.9,19,50.0,1150
CUST-102321,2026-06,144.4,21,64.8,1640
CUST-102321,2026-07,101.0,10,42.6,935
CUST-102321,2026-08,82.1,13,41.4,906
CUST-102322,2026-03,372.2,48,48.7,2990
CUST-102322,2026-04,423.8,61,63.7,3435
CUST-102322,2026-05,337.7,51,38.4,2963
CUST-102322,2026-06,315.3,40,66.9,3568
CUST-102322,2026-07,340.7,46,42.6,2666
CUST-102322,2026-08,326.6,42,35.6,2519
CUST-102323,2026-03,374.6,53,53.2,3388
CUST-102323,2026-04,329.2,47,52.9,3398
CUST-102323,2026-05,329.2,43,57.2,2292
CUST-102323,2026-06,403.7,49,56.9,4108
CUST-102323,2026-07,384.5,49,58.9,3504
CUST-102323,2026-08,249.6,30,43.2,1896
CUST-102324,2026-03,76.7,9,58.8,888
CUST-102324,2026-04,75.7,11,61.5,416
CUST-102324,2026-05,84.9,20,49.0,1037
CUST-102324,2026-06,82.6,11,69.3,812
CUST-102324,2026-07,85.1,10,42.8,911
CUST-102324,2026-08,87.1,11,40.9,731
CUST-102325,2026-03,204.6,30,55.6,3044
CUST-102325,2026-04,187.6,27,37.2,1531
CUST-102325,2026-05,197.0,30,54.6,2072
CUST-102325,2026-06,211.5,25,51.8,2274
CUST-102325,2026-07,186.0,28,61.3,1510
CUST-102325,2026-08,181.9,29,81.0,2131
CUST-102326,2026-03,964.6,136,54.2,8583
CUST-102326,2026-04,794.3,107,76.9,4518
CUST-102326,2026-05,806.7,116,60.5,4654
CUST-102326,2026-06,783.9,105,61.0,10115
CUST-102326,2026-07,752.1,115,57.2,7885
CUST-102326,2026-08,664.7,97,53.8,7152
CUST-102327,2026-03,74.3,15,50.3,681
CUST-102327,2026-04,63.4,6,57.8,497
CUST-102327,2026-05,73.3,11,77.3,657
CUST-102327,2026-06,66.1,14,29.9,637
CUST-102327,2026-07,55.0,6,43.1,530
CUST-102327,2026-08,47.7,5,32.2,431
CUST-102328,2026-03,185.1,26,54.4,1560
CUST-102328,2026-04,178.0,23,55.4,2094
CUST-102328,2026-05,196.7,32,32.5,1690
CUST-102328,2026-06,218.3,32,51.0,2450
CUST-102328,2026-07,196.1,28,68.7,1598
CUST-102328,2026-08,217.1,25,71.1,2788
CUST-102329,2026-03,939.2,140,54.8,9613
CUST-102329,2026-04,1018.6,140,54.8,10815
CUST-102329,2026-05,1006.3,152,62.8,11328
CUST-102329,2026-06,794.6,110,40.6,7347
CUST-102329,2026-07,833.8,117,56.9,5725
CUST-102329,2026-08,988.8,149,55.2,8644
CUST-102330,2026-03,144.0,17,13.6,1329
CUST-102330,2026-04,187.7,28,41.0,1633
CUST-102330,2026-05,176.3,22,48.5,1336
CUST-102330,2026-06,190.5,25,50.9,1217
CUST-102330,2026-07,181.0,25,45.8,2167
CUST-102330,2026-08,189.3,29,58.4,2132
CUST-102331,2026-03,327.2,50,38.6,2697
CUST-102331,2026-04,376.3,59,75.2,3233
CUST-102331,2026-05,338.2,53,47.2,2873
CUST-102331,2026-06,398.4,52,69.1,4397
CUST-102331,2026-07,336.9,46,59.6,2785
CUST-102331,2026-08,409.2,69,46.0,3145
CUST-102332,2026-03,171.1,26,59.4,1551
CUST-102332,2026-04,162.3,24,43.5,1289
CUST-102332,2026-05,176.1,24,42.2,1689
CUST-102332,2026-06,172.2,21,48.2,1421
CUST-102332,2026-07,163.2,27,64.7,1932
CUST-102332,2026-08,167.9,23,56.2,1709
CUST-102333,2026-03,172.5,22,46.1,1220
CUST-102333,2026-04,166.2,23,63.7,1602
CUST-102333,2026-05,179.0,22,63.4,1777
CUST-102333,2026-06,171.7,26,33.0,1504
CUST-102333,2026-07,157.2,31,38.9,1381
CUST-102333,2026-08,168.6,20,58.6,1758
CUST-102334,2026-03,75.2,12,64.4,584
CUST-102334,2026-04,79.1,17,30.9,806
CUST-102334,2026-05,59.1,1,61.7,542
CUST-102334,2026-06,76.8,18,35.5,521
CUST-102334,2026-07,83.5,12,40.4,642
CUST-102334,2026-08,60.3,5,31.3,479
CUST-102335,2026-03,762.3,112,72.7,7023
CUST-102335,2026-04,860.6,118,69.4,6766
CUST-102335,2026-05,758.2,103,73.7,5390
CUST-102335,2026-06,827.8,118,52.7,5912
CUST-102335,2026-07,769.7,112,37.3,7722
CUST-102335,2026-08,780.6,109,40.5,9065
CUST-102336,2026-03,179.4,23,29.3,1250
CUST-102336,2026-04,158.2,20,69.2,1146
CUST-102336,2026-05,157.1,20,51.1,1560
CUST-102336,2026-06,101.1,19,51.4,524
CUST-102336,2026-07,124.1,24,57.7,1191
CUST-102336,2026-08,82.8,9,44.2,649
CUST-102337,2026-03,880.7,121,63.7,5267
CUST-102337,2026-04,868.0,126,32.8,7508
CUST-102337,2026-05,763.3,106,57.6,4401
CUST-102337,2026-06,657.8,97,50.5,6614
CUST-102337,2026-07,483.3,66,41.7,4721
CUST-102337,2026-08,443.2,59,39.2,4289
CUST-102338,2026-03,360.3,48,40.4,3424
CUST-102338,2026-04,352.7,54,52.0,3624
CUST-102338,2026-05,331.3,55,36.7,3069
CUST-102338,2026-06,419.8,66,57.8,5174
CUST-102338,2026-07,433.4,59,58.8,3377
CUST-102338,2026-08,371.3,47,54.9,3353
CUST-102339,2026-03,191.4,28,46.2,1551
CUST-102339,2026-04,187.2,24,71.6,2573
CUST-102339,2026-05,107.0,20,54.9,1108
CUST-102339,2026-06,116.5,21,42.5,974
CUST-102339,2026-07,114.1,9,43.8,747
CUST-102339,2026-08,93.5,17,55.1,956
CUST-102340,2026-03,388.0,50,46.5,3150
CUST-102340,2026-04,420.2,56,44.7,4435
CUST-102340,2026-05,395.8,53,47.7,2884
CUST-102340,2026-06,388.8,53,65.1,3052
CUST-102340,2026-07,406.7,57,46.4,2968
CUST-102340,2026-08,407.0,56,61.8,1529
CUST-102341,2026-03,177.3,24,64.2,2040
CUST-102341,2026-04,174.9,21,62.7,1427
CUST-102341,2026-05,117.0,14,56.5,1409
CUST-102341,2026-06,130.4,14,78.4,1181
CUST-102341,2026-07,96.7,20,39.4,1002
CUST-102341,2026-08,74.0,10,45.0,771
CUST-102342,2026-03,357.2,49,53.3,3081
CUST-102342,2026-04,337.3,44,45.9,2683
CUST-102342,2026-05,295.5,41,70.2,3143
CUST-102342,2026-06,326.9,39,17.8,2946
CUST-102342,2026-07,224.0,37,50.3,2244
CUST-102342,2026-08,187.1,19,32.2,1694
CUST-102343,2026-03,196.1,36,25.3,1663
CUST-102343,2026-04,171.8,18,63.2,1303
CUST-102343,2026-05,168.9,18,56.3,1355
CUST-102343,2026-06,182.9,20,55.1,1811
CUST-102343,2026-07,206.7,24,79.9,2239
CUST-102343,2026-08,191.5,31,91.4,1756
CUST-102344,2026-03,85.1,11,37.1,1129
CUST-102344,2026-04,80.9,11,85.9,823
CUST-102344,2026-05,79.9,6,66.2,711
CUST-102344,2026-06,80.8,7,53.3,953
CUST-102344,2026-07,89.4,12,40.7,636
CUST-102344,2026-08,72.9,7,60.0,765
CUST-102345,2026-03,78.7,6,45.2,1079
CUST-102345,2026-04,77.8,7,49.6,615
CUST-102345,2026-05,72.5,7,48.7,670
CUST-102345,2026-06,69.2,10,59.0,764
CUST-102345,2026-07,57.7,6,47.9,527
CUST-102345,2026-08,58.6,11,45.0,445
CUST-102346,2026-03,64.3,5,57.9,404
CUST-102346,2026-04,68.5,8,43.8,618
CUST-102346,2026-05,62.5,8,49.8,554
CUST-102346,2026-06,69.7,11,49.0,946
CUST-102346,2026-07,54.2,12,50.7,364
CUST-102346,2026-08,51.0,17,45.3,490
CUST-102347,2026-03,319.2,48,71.5,3338
CUST-102347,2026-04,339.6,47,62.4,2757
CUST-102347,2026-05,363.9,50,62.7,3482
CUST-102347,2026-06,429.2,57,60.4,3293
CUST-102347,2026-07,385.6,54,72.0,4051
CUST-102347,2026-08,367.6,52,77.3,3159
CUST-102348,2026-03,404.2,55,60.8,4353
CUST-102348,2026-04,318.2,47,52.9,2213
CUST-102348,2026-05,344.6,44,68.2,3498
CUST-102348,2026-06,331.1,42,53.5,2007
CUST-102348,2026-07,275.8,32,39.6,2171
CUST-102348,2026-08,213.2,29,51.4,1735
CUST-102349,2026-03,57.7,10,55.3,569
CUST-102349,2026-04,84.3,7,83.7,692
CUST-102349,2026-05,81.0,12,56.6,916
CUST-102349,2026-06,63.4,2,34.9,484
CUST-102349,2026-07,62.8,3,72.3,447
CUST-102349,2026-08,56.4,8,47.4,291
CUST-102350,2026-03,213.9,34,40.4,1543
CUST-102350,2026-04,179.1,26,35.4,1236
CUST-102350,2026-05,160.5,26,56.3,1609
CUST-102350,2026-06,136.6,24,89.0,1645
CUST-102350,2026-07,132.4,16,28.3,1046
CUST-102350,2026-08,130.7,12,69.1,1399
CUST-102351,2026-03,851.3,125,59.4,6764
CUST-102351,2026-04,852.0,125,54.4,6598
CUST-102351,2026-05,904.3,127,67.1,6859
CUST-102351,2026-06,873.6,113,34.4,7184
CUST-102351,2026-07,864.4,120,82.1,7172
CUST-102351,2026-08,894.8,128,52.2,5278
CUST-102352,2026-03,383.4,52,59.9,4514
CUST-102352,2026-04,398.7,52,46.4,4215
CUST-102352,2026-05,380.3,54,49.8,3605
CUST-102352,2026-06,362.3,48,56.4,3878
CUST-102352,2026-07,396.3,56,65.3,2594
CUST-102352,2026-08,418.3,57,46.1,4276
CUST-102353,2026-03,851.5,122,46.6,8219
CUST-102353,2026-04,948.2,130,72.9,9244
CUST-102353,2026-05,711.6,101,45.3,7056
CUST-102353,2026-06,733.2,100,51.0,8522
CUST-102353,2026-07,660.4,89,38.2,6307
CUST-102353,2026-08,377.1,60,50.6,2546
CUST-102354,2026-03,189.1,30,75.6,1266
CUST-102354,2026-04,171.8,21,57.9,1125
CUST-102354,2026-05,184.2,32,73.7,1301
CUST-102354,2026-06,164.2,26,36.6,1475
CUST-102354,2026-07,170.6,23,50.2,1536
CUST-102354,2026-08,164.7,25,46.1,1370
CUST-102355,2026-03,72.5,13,52.3,701
CUST-102355,2026-04,94.6,15,54.8,841
CUST-102355,2026-05,68.8,12,43.1,543
CUST-102355,2026-06,67.1,11,35.4,540
CUST-102355,2026-07,56.2,13,35.3,471
CUST-102355,2026-08,56.0,6,44.8,442
CUST-102356,2026-03,64.6,4,52.4,655
CUST-102356,2026-04,75.1,8,66.8,603
CUST-102356,2026-05,82.6,19,42.8,513
CUST-102356,2026-06,87.3,13,60.9,730
CUST-102356,2026-07,70.1,6,32.3,309
CUST-102356,2026-08,97.6,22,53.4,637
CUST-102357,2026-03,826.5,118,59.1,8590
CUST-102357,2026-04,946.3,141,53.3,8442
CUST-102357,2026-05,961.5,142,43.9,7156
CUST-102357,2026-06,938.2,133,54.1,12512
CUST-102357,2026-07,861.3,123,69.0,7779
CUST-102357,2026-08,921.7,136,78.8,11026
CUST-102358,2026-03,198.0,28,62.1,1280
CUST-102358,2026-04,182.9,20,69.4,1828
CUST-102358,2026-05,201.0,30,73.8,2363
CUST-102358,2026-06,188.2,21,50.7,1855
CUST-102358,2026-07,175.5,24,31.2,1161
CUST-102358,2026-08,194.9,23,60.8,1379
CUST-102359,2026-03,70.4,12,51.9,630
CUST-102359,2026-04,79.0,1,44.4,545
CUST-102359,2026-05,68.4,4,60.6,664
CUST-102359,2026-06,55.6,5,47.7,355
CUST-102359,2026-07,35.8,1,45.9,289
CUST-102359,2026-08,29.5,6,22.9,307
CUST-102360,2026-03,365.0,53,41.8,3937
CUST-102360,2026-04,381.1,55,62.3,2540
CUST-102360,2026-05,459.7,64,25.2,3910
CUST-102360,2026-06,354.4,51,48.0,3906
CUST-102360,2026-07,396.6,55,75.7,2692
CUST-102360,2026-08,415.9,58,56.7,5793
CUST-102361,2026-03,352.9,41,56.1,2739
CUST-102361,2026-04,321.5,40,58.1,3192
CUST-102361,2026-05,363.2,43,37.6,4353
CUST-102361,2026-06,359.5,55,62.0,3934
CUST-102361,2026-07,345.3,45,48.6,3369
CUST-102361,2026-08,328.9,50,66.0,2925
CUST-102362,2026-03,167.8,22,37.7,1668
CUST-102362,2026-04,195.7,21,58.2,1512
