invoice_id,customer_id,invoice_date,amount,payment_status,days_overdue,billing_issue,refund_requested
INV-0013526,CUST-102255,2026-04-01,70.87,Paid,0,0,0
INV-0013527,CUST-102255,2026-05-01,71.09,Paid,0,0,0
INV-0013528,CUST-102255,2026-06-01,69.33,Paid,0,0,0
INV-0013529,CUST-102255,2026-07-01,68.47,Paid,0,0,0
INV-0013530,CUST-102255,2026-08-01,66.93,Paid,0,0,0
INV-0013531,CUST-102256,2026-03-01,200.32,Paid,0,0,0
INV-0013532,CUST-102256,2026-04-01,205.34,Paid,0,0,0
INV-0013533,CUST-102256,2026-05-01,193.84,Paid,0,0,0
INV-0013534,CUST-102256,2026-06-01,200.74,Late,30,0,0
INV-0013535,CUST-102256,2026-07-01,207.25,Paid,0,0,0
INV-0013536,CUST-102256,2026-08-01,209.92,Paid,0,0,0
INV-0013537,CUST-102257,2026-03-01,147.59,Paid,0,0,0
INV-0013538,CUST-102257,2026-04-01,150.94,Paid,0,0,0
INV-0013539,CUST-102257,2026-05-01,144.41,Paid,0,1,1
INV-0013540,CUST-102257,2026-06-01,150.3,Late,25,0,0
INV-0013541,CUST-102257,2026-07-01,148.1,Paid,0,0,0
INV-0013542,CUST-102257,2026-08-01,149.29,Paid,0,0,0
INV-0013543,CUST-102258,2026-03-01,147.73,Paid,0,0,0
INV-0013544,CUST-102258,2026-04-01,154.05,Paid,0,0,0
INV-0013545,CUST-102258,2026-05-01,153.42,Paid,0,0,0
INV-0013546,CUST-102258,2026-06-01,144.16,Paid,0,0,0
INV-0013547,CUST-102258,2026-07-01,149.37,Paid,0,0,0
INV-0013548,CUST-102258,2026-08-01,155.71,Paid,0,0,0
INV-0013549,CUST-102259,2026-03-01,132.53,Paid,0,0,0
INV-0013550,CUST-102259,2026-04-01,127.67,Paid,0,0,0
INV-0013551,CUST-102259,2026-05-01,130.71,Paid,0,0,0
INV-0013552,CUST-102259,2026-06-01,132.88,Paid,0,0,0
INV-0013553,CUST-102259,2026-07-01,131.01,Paid,0,0,0
INV-0013554,CUST-102259,2026-08-01,134.68,Paid,0,0,0
INV-0013555,CUST-102260,2026-03-01,91.35,Paid,0,0,0
INV-0013556,CUST-102260,2026-04-01,89.4,Paid,0,0,0
INV-0013557,CUST-102260,2026-05-01,89.04,Paid,0,0,0
INV-0013558,CUST-102260,2026-06-01,89.93,Paid,0,0,0
INV-0013559,CUST-102260,2026-07-01,87.84,Paid,0,0,0
INV-0013560,CUST-102260,2026-08-01,88.7,Paid,0,0,0
INV-0013561,CUST-102261,2026-03-01,30.8,Paid,0,0,0
INV-0013562,CUST-102261,2026-04-01,29.64,Paid,0,0,0
INV-0013563,CUST-102261,2026-05-01,29.71,Paid,0,0,0
INV-0013564,CUST-102261,2026-06-01,29.74,Paid,0,1,0
INV-0013565,CUST-102261,2026-07-01,30.18,Paid,0,0,0
INV-0013566,CUST-102261,2026-08-01,30.07,Paid,0,0,0
INV-0013567,CUST-102262,2026-03-01,124.06,Paid,0,0,0
INV-0013568,CUST-102262,2026-04-01,126.77,Paid,0,0,0
INV-0013569,CUST-102262,2026-05-01,122.88,Paid,0,0,0
INV-0013570,CUST-102262,2026-06-01,118.62,Paid,0,0,0
INV-0013571,CUST-102262,2026-07-01,131.06,Paid,0,0,0
INV-0013572,CUST-102262,2026-08-01,127.36,Paid,0,1,0
INV-0013573,CUST-102263,2026-03-01,69.98,Paid,0,0,0
INV-0013574,CUST-102263,2026-04-01,72.23,Paid,0,0,0
INV-0013575,CUST-102263,2026-05-01,73.45,Paid,0,0,0
INV-0013576,CUST-102263,2026-06-01,73.91,Paid,0,0,0
INV-0013577,CUST-102263,2026-07-01,70.17,Paid,0,0,0
INV-0013578,CUST-102263,2026-08-01,72.64,Paid,0,0,0
INV-0013579,CUST-102264,2026-03-01,83.99,Paid,0,0,0
INV-0013580,CUST-102264,2026-04-01,83.02,Paid,0,0,0
INV-0013581,CUST-102264,2026-05-01,86.78,Paid,0,0,0
INV-0013582,CUST-102264,2026-06-01,80.38,Paid,0,0,0
INV-0013583,CUST-102264,2026-07-01,84.35,Paid,0,0,0
INV-0013584,CUST-102264,2026-08-01,84.14,Paid,0,0,0
INV-0013585,CUST-102265,2026-03-01,76.57,Paid,0,1,0
INV-0013586,CUST-102265,2026-04-01,76.33,Late,17,0,0
INV-0013587,CUST-102265,2026-05-01,77.86,Paid,0,1,0
INV-0013588,CUST-102265,2026-06-01,78.18,Paid,0,0,0
INV-0013589,CUST-102265,2026-07-01,85.96,Paid,0,0,0
INV-0013590,CUST-102265,2026-08-01,78.93,Paid,0,0,0
INV-0013591,CUST-102266,2026-03-01,97.41,Paid,0,0,0
INV-0013592,CUST-102266,2026-04-01,95.47,Paid,0,0,0
INV-0013593,CUST-102266,2026-05-01,97.86,Paid,0,0,0
INV-0013594,CUST-102266,2026-06-01,101.04,Late,14,0,0
INV-0013595,CUST-102266,2026-07-01,101.73,Paid,0,0,0
INV-0013596,CUST-102266,2026-08-01,99.32,Paid,0,0,0
INV-0013597,CUST-102267,2026-03-01,35.89,Paid,0,0,0
INV-0013598,CUST-102267,2026-04-01,35.74,Paid,0,0,0
INV-0013599,CUST-102267,2026-05-01,37.38,Paid,0,0,0
INV-0013600,CUST-102267,2026-06-01,36.2,Paid,0,0,0
INV-0013601,CUST-102267,2026-07-01,37.76,Paid,0,0,0
INV-0013602,CUST-102267,2026-08-01,36.33,Paid,0,0,0
INV-0013603,CUST-102268,2026-03-01,41.54,Paid,0,0,0
INV-0013604,CUST-102268,2026-04-01,40.09,Paid,0,0,0
INV-0013605,CUST-102268,2026-05-01,41.51,Paid,0,0,0
INV-0013606,CUST-102268,2026-06-01,42.72,Paid,0,0,0
INV-0013607,CUST-102268,2026-07-01,40.04,Late,29,0,0
INV-0013608,CUST-102268,2026-08-01,41.77,Paid,0,0,0
INV-0013609,CUST-102269,2026-03-01,150.54,Paid,0,0,0
INV-0013610,CUST-102269,2026-04-01,150.17,Paid,0,0,0
INV-0013611,CUST-102269,2026-05-01,153.9,Paid,0,0,0
INV-0013612,CUST-102269,2026-06-01,155.79,Paid,0,0,0
INV-0013613,CUST-102269,2026-07-01,160.37,Paid,0,0,0
INV-0013614,CUST-102269,2026-08-01,155.03,Paid,0,0,0
INV-0013615,CUST-102270,2026-03-01,32.86,Paid,0,0,0
INV-0013616,CUST-102270,2026-04-01,33.65,Paid,0,1,0
INV-0013617,CUST-102270,2026-05-01,34.11,Paid,0,0,0
INV-0013618,CUST-102270,2026-06-01,32.49,Paid,0,0,0
INV-0013619,CUST-102270,2026-07-01,32.66,Paid,0,0,0
INV-0013620,CUST-102270,2026-08-01,33.11,Paid,0,0,0
INV-0013621,CUST-102271,2026-03-01,72.22,Paid,0,0,0
INV-0013622,CUST-102271,2026-04-01,74.13,Paid,0,0,0
INV-0013623,CUST-102271,2026-05-01,72.2,Paid,0,0,0
INV-0013624,CUST-102271,2026-06-01,71.73,Paid,0,0,0
INV-0013625,CUST-102271,2026-07-01,70.52,Paid,0,0,0
INV-0013626,CUST-102271,2026-08-01,72.59,Paid,0,0,0
INV-0013627,CUST-102272,2026-03-01,32.38,Paid,0,0,0
INV-0013628,CUST-102272,2026-04-01,31.27,Paid,0,0,0
INV-0013629,CUST-102272,2026-05-01,31.57,Paid,0,0,0
INV-0013630,CUST-102272,2026-06-01,30.02,Paid,0,0,0
INV-0013631,CUST-102272,2026-07-01,29.78,Paid,0,0,0
INV-0013632,CUST-102272,2026-08-01,29.7,Paid,0,0,0
INV-0013633,CUST-102273,2026-03-01,32.49,Paid,0,0,0
INV-0013634,CUST-102273,2026-04-01,32.17,Paid,0,0,0
INV-0013635,CUST-102273,2026-05-01,33.88,Paid,0,0,0
INV-0013636,CUST-102273,2026-06-01,33.42,Paid,0,0,0
INV-0013637,CUST-102273,2026-07-01,33.3,Paid,0,0,0
INV-0013638,CUST-102273,2026-08-01,33.61,Paid,0,0,0
INV-0013639,CUST-102274,2026-03-01,74.4,Paid,0,0,0
INV-0013640,CUST-102274,2026-04-01,71.69,Paid,0,1,0
INV-0013641,CUST-102274,2026-05-01,72.4,Paid,0,0,0
INV-0013642,CUST-102274,2026-06-01,74.58,Paid,0,0,0
INV-0013643,CUST-102274,2026-07-01,75.5,Paid,0,0,0
INV-0013644,CUST-102274,2026-08-01,72.73,Late,4,0,0
INV-0013645,CUST-102275,2026-03-01,95.93,Paid,0,0,0
INV-0013646,CUST-102275,2026-04-01,94.58,Paid,0,0,0
INV-0013647,CUST-102275,2026-05-01,98.74,Paid,0,0,0
INV-0013648,CUST-102275,2026-06-01,93.35,Paid,0,0,0
INV-0013649,CUST-102275,2026-07-01,98.6,Paid,0,0,0
INV-0013650,CUST-102275,2026-08-01,93.92,Paid,0,0,0
INV-0013651,CUST-102276,2026-03-01,79.07,Paid,0,0,0
INV-0013652,CUST-102276,2026-04-01,80.23,Paid,0,0,0
INV-0013653,CUST-102276,2026-05-01,79.23,Paid,0,0,0
INV-0013654,CUST-102276,2026-06-01,79.27,Paid,0,0,0
INV-0013655,CUST-102276,2026-07-01,82.7,Paid,0,0,0
INV-0013656,CUST-102276,2026-08-01,79.67,Paid,0,0,0
INV-0013657,CUST-102277,2026-03-01,74.12,Paid,0,0,0
INV-0013658,CUST-102277,2026-04-01,69.14,Paid,0,0,0
INV-0013659,CUST-102277,2026-05-01,74.0,Paid,0,0,0
INV-0013660,CUST-102277,2026-06-01,73.85,Paid,0,0,0
INV-0013661,CUST-102277,2026-07-01,75.14,Paid,0,0,0
INV-0013662,CUST-102277,2026-08-01,75.73,Paid,0,0,0
INV-0013663,CUST-102278,2026-03-01,420.43,Paid,0,0,0
INV-0013664,CUST-102278,2026-04-01,407.98,Paid,0,0,0
INV-0013665,CUST-102278,2026-05-01,419.25,Late,30,0,0
INV-0013666,CUST-102278,2026-06-01,407.37,Paid,0,0,0
INV-0013667,CUST-102278,2026-07-01,430.05,Paid,0,0,0
INV-0013668,CUST-102278,2026-08-01,399.28,Paid,0,0,0
INV-0013669,CUST-102279,2026-03-01,79.17,Paid,0,0,0
INV-0013670,CUST-102279,2026-04-01,79.53,Paid,0,0,0
INV-0013671,CUST-102279,2026-05-01,78.29,Late,30,1,1
INV-0013672,CUST-102279,2026-06-01,81.87,Late,2,0,0
INV-0013673,CUST-102279,2026-07-01,79.99,Late,14,0,0
INV-0013674,CUST-102279,2026-08-01,80.04,Paid,0,1,1
INV-0013675,CUST-102280,2026-03-01,178.3,Paid,0,0,0
INV-0013676,CUST-102280,2026-04-01,171.75,Paid,0,0,0
INV-0013677,CUST-102280,2026-05-01,175.22,Paid,0,0,0
INV-0013678,CUST-102280,2026-06-01,182.13,Paid,0,0,0
INV-0013679,CUST-102280,2026-07-01,184.33,Paid,0,0,0
INV-0013680,CUST-102280,2026-08-01,172.78,Paid,0,1,0
INV-0013681,CUST-102281,2026-03-01,112.68,Paid,0,0,0
INV-0013682,CUST-102281,2026-04-01,119.7,Late,20,0,0
INV-0013683,CUST-102281,2026-05-01,125.58,Paid,0,0,0
INV-0013684,CUST-102281,2026-06-01,116.36,Paid,0,0,0
INV-0013685,CUST-102281,2026-07-01,114.42,Paid,0,0,0
INV-0013686,CUST-102281,2026-08-01,119.17,Paid,0,0,0
INV-0013687,CUST-102282,2026-03-01,86.57,Paid,0,0,0
INV-0013688,CUST-102282,2026-04-01,85.87,Late,2,0,0
INV-0013689,CUST-102282,2026-05-01,88.5,Paid,0,0,0
INV-0013690,CUST-102282,2026-06-01,86.82,Paid,0,0,0
INV-0013691,CUST-102282,2026-07-01,84.21,Paid,0,0,0
INV-0013692,CUST-102282,2026-08-01,88.85,Paid,0,0,0
INV-0013693,CUST-102283,2026-03-01,40.29,Paid,0,0,0
INV-0013694,CUST-102283,2026-04-01,38.58,Paid,0,0,0
INV-0013695,CUST-102283,2026-05-01,37.06,Paid,0,0,0
INV-0013696,CUST-102283,2026-06-01,39.99,Late,1,0,0
INV-0013697,CUST-102283,2026-07-01,40.02,Paid,0,0,0
INV-0013698,CUST-102283,2026-08-01,39.36,Paid,0,0,0
INV-0013699,CUST-102284,2026-03-01,84.25,Paid,0,0,0
INV-0013700,CUST-102284,2026-04-01,84.0,Paid,0,0,0
INV-0013701,CUST-102284,2026-05-01,84.21,Paid,0,0,0
INV-0013702,CUST-102284,2026-06-01,86.29,Paid,0,0,0
INV-0013703,CUST-102284,2026-07-01,83.32,Paid,0,0,0
INV-0013704,CUST-102284,2026-08-01,85.85,Paid,0,0,0
INV-0013705,CUST-102285,2026-03-01,82.07,Paid,0,0,0
INV-0013706,CUST-102285,2026-04-01,74.22,Paid,0,0,0
INV-0013707,CUST-102285,2026-05-01,80.23,Paid,0,0,0
INV-0013708,CUST-102285,2026-06-01,76.57,Late,6,0,0
INV-0013709,CUST-102285,2026-07-01,79.79,Late,21,0,0
INV-0013710,CUST-102285,2026-08-01,79.28,Paid,0,0,0
INV-0013711,CUST-102286,2026-03-01,40.79,Paid,0,0,0
INV-0013712,CUST-102286,2026-04-01,41.4,Paid,0,0,0
INV-0013713,CUST-102286,2026-05-01,40.08,Paid,0,0,0
INV-0013714,CUST-102286,2026-06-01,39.65,Paid,0,1,0
INV-0013715,CUST-102286,2026-07-01,40.42,Paid,0,0,0
INV-0013716,CUST-102286,2026-08-01,40.51,Late,16,1,1
INV-0013717,CUST-102287,2026-03-01,474.51,Paid,0,0,0
INV-0013718,CUST-102287,2026-04-01,456.52,Paid,0,0,0
INV-0013719,CUST-102287,2026-05-01,480.62,Paid,0,0,0
INV-0013720,CUST-102287,2026-06-01,456.81,Paid,0,0,0
INV-0013721,CUST-102287,2026-07-01,471.13,Paid,0,0,0
INV-0013722,CUST-102287,2026-08-01,471.17,Paid,0,0,0
INV-0013723,CUST-102288,2026-03-01,77.18,Paid,0,0,0
INV-0013724,CUST-102288,2026-04-01,81.54,Paid,0,0,0
INV-0013725,CUST-102288,2026-05-01,80.99,Paid,0,0,0
INV-0013726,CUST-102288,2026-06-01,80.39,Paid,0,0,0
INV-0013727,CUST-102288,2026-07-01,78.95,Paid,0,0,0
INV-0013728,CUST-102288,2026-08-01,81.41,Paid,0,0,0
INV-0013729,CUST-102289,2026-03-01,151.5,Paid,0,0,0
INV-0013730,CUST-102289,2026-04-01,154.97,Paid,0,0,0
INV-0013731,CUST-102289,2026-05-01,157.57,Paid,0,0,0
INV-0013732,CUST-102289,2026-06-01,155.98,Paid,0,0,0
INV-0013733,CUST-102289,2026-07-01,161.64,Paid,0,0,0
INV-0013734,CUST-102289,2026-08-01,153.55,Paid,0,1,0
INV-0013735,CUST-102290,2026-03-01,37.97,Late,26,0,0
INV-0013736,CUST-102290,2026-04-01,35.8,Paid,0,1,1
INV-0013737,CUST-102290,2026-05-01,36.61,Paid,0,0,0
INV-0013738,CUST-102290,2026-06-01,34.9,Paid,0,0,0
INV-0013739,CUST-102290,2026-07-01,45.11,Late,17,0,0
INV-0013740,CUST-102290,2026-08-01,35.82,Paid,0,0,0
INV-0013741,CUST-102291,2026-03-01,43.33,Late,21,0,0
INV-0013742,CUST-102291,2026-04-01,41.82,Paid,0,0,0
INV-0013743,CUST-102291,2026-05-01,43.99,Late,3,0,0
INV-0013744,CUST-102291,2026-06-01,42.95,Paid,0,0,0
INV-0013745,CUST-102291,2026-07-01,42.8,Paid,0,0,0
INV-0013746,CUST-102291,2026-08-01,41.13,Paid,0,0,0
INV-0013747,CUST-102292,2026-03-01,32.88,Paid,0,0,0
INV-0013748,CUST-102292,2026-04-01,34.25,Paid,0,0,0
INV-0013749,CUST-102292,2026-05-01,32.91,Paid,0,0,0
INV-0013750,CUST-102292,2026-06-01,32.64,Paid,0,0,0
INV-0013751,CUST-102292,2026-07-01,32.18,Paid,0,0,0
INV-0013752,CUST-102292,2026-08-01,32.75,Paid,0,0,0
INV-0013753,CUST-102293,2026-03-01,84.08,Paid,0,0,0
INV-0013754,CUST-102293,2026-04-01,87.3,Paid,0,1,1
INV-0013755,CUST-102293,2026-05-01,86.82,Paid,0,0,0
INV-0013756,CUST-102293,2026-06-01,83.89,Paid,0,0,0
INV-0013757,CUST-102293,2026-07-01,86.95,Late,18,0,0
INV-0013758,CUST-102293,2026-08-01,84.79,Paid,0,0,0
INV-0013759,CUST-102294,2026-03-01,178.04,Late,30,0,0
INV-0013760,CUST-102294,2026-04-01,179.02,Paid,0,0,0
INV-0013761,CUST-102294,2026-05-01,181.59,Paid,0,0,0
INV-0013762,CUST-102294,2026-06-01,184.94,Paid,0,0,0
INV-0013763,CUST-102294,2026-07-01,183.03,Paid,0,0,0
INV-0013764,CUST-102294,2026-08-01,187.27,Paid,0,0,0
INV-0013765,CUST-102295,2026-03-01,165.78,Paid,0,0,0
INV-0013766,CUST-102295,2026-04-01,166.97,Paid,0,0,0
INV-0013767,CUST-102295,2026-05-01,162.75,Paid,0,0,0
INV-0013768,CUST-102295,2026-06-01,167.51,Paid,0,0,0
INV-0013769,CUST-102295,2026-07-01,173.29,Paid,0,0,0
INV-0013770,CUST-102295,2026-08-01,166.25,Paid,0,0,0
INV-0013771,CUST-102296,2026-03-01,186.51,Paid,0,0,0
INV-0013772,CUST-102296,2026-04-01,186.12,Paid,0,0,0
INV-0013773,CUST-102296,2026-05-01,183.89,Paid,0,0,0
INV-0013774,CUST-102296,2026-06-01,186.04,Paid,0,0,0
INV-0013775,CUST-102296,2026-07-01,181.07,Paid,0,0,0
INV-0013776,CUST-102296,2026-08-01,178.41,Paid,0,0,0
INV-0013777,CUST-102297,2026-03-01,38.58,Paid,0,0,0
INV-0013778,CUST-102297,2026-04-01,38.68,Paid,0,0,0
INV-0013779,CUST-102297,2026-05-01,39.5,Paid,0,0,0
INV-0013780,CUST-102297,2026-06-01,38.79,Paid,0,0,0
INV-0013781,CUST-102297,2026-07-01,37.64,Paid,0,0,0
INV-0013782,CUST-102297,2026-08-01,37.23,Paid,0,0,0
INV-0013783,CUST-102298,2026-03-01,147.02,Paid,0,0,0
INV-0013784,CUST-102298,2026-04-01,140.35,Paid,0,0,0
INV-0013785,CUST-102298,2026-05-01,141.58,Paid,0,0,0
INV-0013786,CUST-102298,2026-06-01,140.89,Paid,0,0,0
INV-0013787,CUST-102298,2026-07-01,148.73,Paid,0,0,0
INV-0013788,CUST-102298,2026-08-01,143.63,Paid,0,0,0
INV-0013789,CUST-102299,2026-03-01,37.36,Paid,0,0,0
INV-0013790,CUST-102299,2026-04-01,36.88,Paid,0,0,0
INV-0013791,CUST-102299,2026-05-01,38.54,Paid,0,1,0
INV-0013792,CUST-102299,2026-06-01,36.5,Paid,0,0,0
INV-0013793,CUST-102299,2026-07-01,37.63,Late,15,0,0
INV-0013794,CUST-102299,2026-08-01,36.39,Paid,0,0,0
INV-0013795,CUST-102300,2026-03-01,152.61,Paid,0,0,0
INV-0013796,CUST-102300,2026-04-01,156.38,Paid,0,0,0
INV-0013797,CUST-102300,2026-05-01,161.42,Paid,0,0,0
INV-0013798,CUST-102300,2026-06-01,152.35,Late,10,0,0
INV-0013799,CUST-102300,2026-07-01,160.32,Paid,0,0,0
INV-0013800,CUST-102300,2026-08-01,153.51,Paid,0,0,0
INV-0013801,CUST-102301,2026-03-01,79.61,Paid,0,0,0
INV-0013802,CUST-102301,2026-04-01,84.24,Paid,0,0,0
INV-0013803,CUST-102301,2026-05-01,84.27,Paid,0,0,0
INV-0013804,CUST-102301,2026-06-01,87.76,Late,6,0,0
INV-0013805,CUST-102301,2026-07-01,82.63,Paid,0,0,0
INV-0013806,CUST-102301,2026-08-01,83.96,Paid,0,0,0
INV-0013807,CUST-102302,2026-03-01,78.18,Paid,0,0,0
INV-0013808,CUST-102302,2026-04-01,77.15,Late,29,0,0
INV-0013809,CUST-102302,2026-05-01,75.42,Late,22,0,0
INV-0013810,CUST-102302,2026-06-01,77.69,Paid,0,0,0
INV-0013811,CUST-102302,2026-07-01,78.98,Paid,0,0,0
INV-0013812,CUST-102302,2026-08-01,76.88,Paid,0,0,0
INV-0013813,CUST-102303,2026-03-01,148.76,Paid,0,0,0
INV-0013814,CUST-102303,2026-04-01,154.8,Paid,0,0,0
INV-0013815,CUST-102303,2026-05-01,149.05,Paid,0,0,0
INV-0013816,CUST-102303,2026-06-01,148.69,Late,25,0,0
INV-0013817,CUST-102303,2026-07-01,150.03,Paid,0,0,0
INV-0013818,CUST-102303,2026-08-01,148.14,Paid,0,0,0
INV-0013819,CUST-102304,2026-03-01,86.99,Paid,0,0,0
INV-0013820,CUST-102304,2026-04-01,110.27,Late,4,1,1
INV-0013821,CUST-102304,2026-05-01,92.12,Paid,0,1,0
INV-0013822,CUST-102304,2026-06-01,86.32,Late,13,0,0
INV-0013823,CUST-102304,2026-07-01,86.76,Paid,0,0,0
INV-0013824,CUST-102304,2026-08-01,90.93,Paid,0,0,0
INV-0013825,CUST-102305,2026-03-01,102.46,Paid,0,0,0
INV-0013826,CUST-102305,2026-04-01,101.76,Paid,0,0,0
INV-0013827,CUST-102305,2026-05-01,100.0,Paid,0,0,0
INV-0013828,CUST-102305,2026-06-01,98.7,Late,26,0,0
INV-0013829,CUST-102305,2026-07-01,100.92,Paid,0,0,0
INV-0013830,CUST-102305,2026-08-01,100.87,Paid,0,0,0
INV-0013831,CUST-102306,2026-03-01,123.45,Paid,0,0,0
INV-0013832,CUST-102306,2026-04-01,123.88,Late,8,0,0
INV-0013833,CUST-102306,2026-05-01,122.21,Paid,0,0,0
INV-0013834,CUST-102306,2026-06-01,122.73,Paid,0,0,0
INV-0013835,CUST-102306,2026-07-01,120.28,Paid,0,1,0
INV-0013836,CUST-102306,2026-08-01,121.85,Paid,0,0,0
INV-0013837,CUST-102307,2026-03-01,83.29,Late,10,1,1
INV-0013838,CUST-102307,2026-04-01,81.9,Late,12,1,1
INV-0013839,CUST-102307,2026-05-01,84.51,Paid,0,0,0
INV-0013840,CUST-102307,2026-06-01,83.32,Paid,0,1,0
INV-0013841,CUST-102307,2026-07-01,111.17,Late,10,0,0
INV-0013842,CUST-102307,2026-08-01,86.67,Paid,0,0,0
INV-0013843,CUST-102308,2026-03-01,73.85,Paid,0,0,0
INV-0013844,CUST-102308,2026-04-01,72.63,Paid,0,0,0
INV-0013845,CUST-102308,2026-05-01,73.46,Paid,0,0,0
INV-0013846,CUST-102308,2026-06-01,71.9,Paid,0,0,0
INV-0013847,CUST-102308,2026-07-01,73.47,Paid,0,0,0
INV-0013848,CUST-102308,2026-08-01,69.61,Late,29,0,0
INV-0013849,CUST-102309,2026-03-01,386.87,Paid,0,0,0
INV-0013850,CUST-102309,2026-04-01,375.44,Paid,0,0,0
INV-0013851,CUST-102309,2026-05-01,372.35,Paid,0,0,0
INV-0013852,CUST-102309,2026-06-01,383.61,Paid,0,0,0
INV-0013853,CUST-102309,2026-07-01,383.82,Paid,0,0,0
INV-0013854,CUST-102309,2026-08-01,382.45,Paid,0,0,0
INV-0013855,CUST-102310,2026-03-01,85.64,Paid,0,0,0
INV-0013856,CUST-102310,2026-04-01,82.18,Paid,0,0,0
INV-0013857,CUST-102310,2026-05-01,85.35,Paid,0,0,0
INV-0013858,CUST-102310,2026-06-01,79.36,Paid,0,0,0
INV-0013859,CUST-102310,2026-07-01,88.55,Paid,0,0,0
INV-0013860,CUST-102310,2026-08-01,81.51,Late,25,0,0
INV-0013861,CUST-102311,2026-03-01,74.61,Paid,0,0,0
INV-0013862,CUST-102311,2026-04-01,72.17,Paid,0,1,0
INV-0013863,CUST-102311,2026-05-01,74.3,Paid,0,0,0
INV-0013864,CUST-102311,2026-06-01,74.47,Late,30,0,0
INV-0013865,CUST-102311,2026-07-01,73.57,Paid,0,0,0
INV-0013866,CUST-102311,2026-08-01,76.03,Paid,0,0,0
INV-0013867,CUST-102312,2026-03-01,24.7,Paid,0,0,0
INV-0013868,CUST-102312,2026-04-01,26.66,Paid,0,1,0
INV-0013869,CUST-102312,2026-05-01,26.58,Paid,0,0,0
INV-0013870,CUST-102312,2026-06-01,27.13,Paid,0,0,0
INV-0013871,CUST-102312,2026-07-01,27.02,Paid,0,0,0
INV-0013872,CUST-102312,2026-08-01,25.77,Paid,0,0,0
INV-0013873,CUST-102313,2026-03-01,79.2,Paid,0,0,0
INV-0013874,CUST-102313,2026-04-01,75.52,Paid,0,0,0
INV-0013875,CUST-102313,2026-05-01,78.71,Paid,0,0,0
INV-0013876,CUST-102313,2026-06-01,76.67,Paid,0,0,0
INV-0013877,CUST-102313,2026-07-01,74.85,Paid,0,0,0
INV-0013878,CUST-102313,2026-08-01,75.78,Paid,0,0,0
INV-0013879,CUST-102314,2026-03-01,71.86,Paid,0,0,0
INV-0013880,CUST-102314,2026-04-01,71.98,Paid,0,0,0
INV-0013881,CUST-102314,2026-05-01,70.75,Paid,0,0,0
INV-0013882,CUST-102314,2026-06-01,67.38,Paid,0,0,0
INV-0013883,CUST-102314,2026-07-01,74.46,Paid,0,0,0
INV-0013884,CUST-102314,2026-08-01,69.94,Paid,0,0,0
INV-0013885,CUST-102315,2026-03-01,47.14,Paid,0,1,0
INV-0013886,CUST-102315,2026-04-01,46.25,Paid,0,0,0
INV-0013887,CUST-102315,2026-05-01,33.87,Late,8,1,1
INV-0013888,CUST-102315,2026-06-01,35.27,Paid,0,0,0
INV-0013889,CUST-102315,2026-07-01,34.42,Paid,0,0,0
INV-0013890,CUST-102315,2026-08-01,37.91,Paid,0,0,0
INV-0013891,CUST-102316,2026-03-01,523.98,Paid,0,0,0
INV-0013892,CUST-102316,2026-04-01,523.19,Paid,0,0,0
INV-0013893,CUST-102316,2026-05-01,516.46,Paid,0,0,0
INV-0013894,CUST-102316,2026-06-01,526.35,Paid,0,0,0
INV-0013895,CUST-102316,2026-07-01,516.87,Paid,0,0,0
INV-0013896,CUST-102316,2026-08-01,537.15,Paid,0,0,0
INV-0013897,CUST-102317,2026-03-01,74.61,Paid,0,0,0
INV-0013898,CUST-102317,2026-04-01,78.93,Paid,0,0,0
INV-0013899,CUST-102317,2026-05-01,77.31,Paid,0,1,0
INV-0013900,CUST-102317,2026-06-01,75.21,Paid,0,0,0
INV-0013901,CUST-102317,2026-07-01,75.72,Paid,0,0,0
INV-0013902,CUST-102317,2026-08-01,75.6,Paid,0,0,0
INV-0013903,CUST-102318,2026-03-01,150.3,Paid,0,0,0
INV-0013904,CUST-102318,2026-04-01,154.53,Paid,0,0,0
INV-0013905,CUST-102318,2026-05-01,151.24,Paid,0,0,0
INV-0013906,CUST-102318,2026-06-01,151.09,Late,14,0,0
INV-0013907,CUST-102318,2026-07-01,151.56,Paid,0,0,0
INV-0013908,CUST-102318,2026-08-01,152.39,Paid,0,0,0
INV-0013909,CUST-102319,2026-03-01,64.26,Paid,0,0,0
INV-0013910,CUST-102319,2026-04-01,61.64,Paid,0,0,0
INV-0013911,CUST-102319,2026-05-01,63.13,Paid,0,0,0
INV-0013912,CUST-102319,2026-06-01,66.08,Paid,0,0,0
INV-0013913,CUST-102319,2026-07-01,63.14,Paid,0,0,0
INV-0013914,CUST-102319,2026-08-01,62.71,Paid,0,0,0
INV-0013915,CUST-102320,2026-03-01,36.36,Late,11,0,0
INV-0013916,CUST-102320,2026-04-01,34.99,Paid,0,0,0
INV-0013917,CUST-102320,2026-05-01,34.35,Paid,0,0,0
INV-0013918,CUST-102320,2026-06-01,35.07,Paid,0,0,0
INV-0013919,CUST-102320,2026-07-01,36.89,Paid,0,0,0
INV-0013920,CUST-102320,2026-08-01,33.67,Paid,0,0,0
INV-0013921,CUST-102321,2026-03-01,56.63,Paid,0,0,0
INV-0013922,CUST-102321,2026-04-01,59.49,Paid,0,0,0
INV-0013923,CUST-102321,2026-05-01,60.41,Paid,0,0,0
INV-0013924,CUST-102321,2026-06-01,58.87,Paid,0,1,1
